# == Iter    0 ==
Timepoint   	K_ECF       	K_ICF       	K_urin      	K_git       	K_tiss      	K_sal       	K_feed      	***         	***         	***         	Insulin     	s20         	s23         	s27         	***         	s29         	***         	***         	***         	***         	***         	s35         
1.117809e+01	5.645804e+00	2.163024e+01	1.871868e+01	1.439201e+01	1.508656e+03	5.151287e-01	8.283232e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.150871e+01	8.153952e+02	6.439609e+00	5.669666e+01	0.000000e+00	3.725782e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.748065e+02
1.134537e+01	5.629591e+00	2.161106e+01	1.961390e+01	1.493697e+01	1.508604e+03	5.137272e-01	8.513336e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.162438e+01	8.328364e+02	6.439848e+00	5.831296e+01	0.000000e+00	3.749692e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.922477e+02
1.151568e+01	5.613208e+00	2.159796e+01	2.054620e+01	1.549596e+01	1.508550e+03	5.122950e-01	8.743837e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.174261e+01	8.500481e+02	6.440047e+00	5.993402e+01	0.000000e+00	3.774071e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.094594e+02
1.167356e+01	5.597989e+00	2.159153e+01	2.142895e+01	1.601716e+01	1.508501e+03	5.109636e-01	8.953736e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.185231e+01	8.654831e+02	6.440198e+00	6.141153e+01	0.000000e+00	3.796639e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.248944e+02
1.182900e+01	5.582818e+00	2.159048e+01	2.231499e+01	1.653243e+01	1.508453e+03	5.096486e-01	9.156491e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.196011e+01	8.801640e+02	6.440323e+00	6.283963e+01	0.000000e+00	3.818770e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.395753e+02
1.197943e+01	5.567793e+00	2.159437e+01	2.318787e+01	1.703241e+01	1.508409e+03	5.083697e-01	9.348710e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.206399e+01	8.938610e+02	6.440424e+00	6.419406e+01	0.000000e+00	3.840053e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.532723e+02
1.212720e+01	5.552543e+00	2.160275e+01	2.405939e+01	1.752421e+01	1.508369e+03	5.071040e-01	9.533412e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.216537e+01	9.068061e+02	6.440508e+00	6.549583e+01	0.000000e+00	3.860788e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.662174e+02
1.227280e+01	5.536884e+00	2.161532e+01	2.493098e+01	1.800881e+01	1.508333e+03	5.058432e-01	9.711142e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.226443e+01	9.190479e+02	6.440578e+00	6.674855e+01	0.000000e+00	3.881010e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.784592e+02
1.241727e+01	5.520586e+00	2.163186e+01	2.580755e+01	1.848910e+01	1.508304e+03	5.045734e-01	9.883065e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.236171e+01	9.306738e+02	6.440637e+00	6.796027e+01	0.000000e+00	3.900832e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.900851e+02
1.256148e+01	5.503458e+00	2.165225e+01	2.669330e+01	1.896745e+01	1.508281e+03	5.032812e-01	1.005005e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.245762e+01	9.417456e+02	6.440687e+00	6.913700e+01	0.000000e+00	3.920343e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.011569e+02
1.270641e+01	5.485325e+00	2.167647e+01	2.759311e+01	1.944642e+01	1.508266e+03	5.019519e-01	1.021295e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.255264e+01	9.523184e+02	6.440731e+00	7.028458e+01	0.000000e+00	3.939637e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.117297e+02
1.285305e+01	5.466056e+00	2.170459e+01	2.851233e+01	1.992869e+01	1.508260e+03	5.005697e-01	1.037253e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.264721e+01	9.624358e+02	6.440769e+00	7.140831e+01	0.000000e+00	3.958804e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.218471e+02
1.300247e+01	5.445572e+00	2.173675e+01	2.945696e+01	2.041704e+01	1.508266e+03	4.991181e-01	1.052948e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.274178e+01	9.721296e+02	6.440802e+00	7.251289e+01	0.000000e+00	3.977934e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.315409e+02
1.315583e+01	5.423875e+00	2.177321e+01	3.043367e+01	2.091431e+01	1.508285e+03	4.975802e-01	1.068436e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.283675e+01	9.814165e+02	6.440831e+00	7.360216e+01	0.000000e+00	3.997109e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.408278e+02
1.331431e+01	5.401076e+00	2.181432e+01	3.144984e+01	2.142331e+01	1.508320e+03	4.959398e-01	1.083756e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.293251e+01	9.902942e+02	6.440857e+00	7.467877e+01	0.000000e+00	4.016402e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.497055e+02
1.347915e+01	5.377430e+00	2.186049e+01	3.251327e+01	2.194658e+01	1.508373e+03	4.941833e-01	1.098924e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.302933e+01	9.987349e+02	6.440880e+00	7.574354e+01	0.000000e+00	4.035862e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.581462e+02
1.365146e+01	5.353366e+00	2.191219e+01	3.363166e+01	2.248598e+01	1.508446e+03	4.923034e-01	1.113913e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.312728e+01	1.006677e+03	6.440900e+00	7.679443e+01	0.000000e+00	4.055501e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.660886e+02
1.383208e+01	5.329508e+00	2.196985e+01	3.481142e+01	2.304198e+01	1.508542e+03	4.903031e-01	1.128642e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.322614e+01	1.014019e+03	6.440918e+00	7.782545e+01	0.000000e+00	4.075266e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.734300e+02
1.402127e+01	5.306650e+00	2.203376e+01	3.605597e+01	2.361284e+01	1.508663e+03	4.882018e-01	1.142955e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.332524e+01	1.020611e+03	6.440933e+00	7.882541e+01	0.000000e+00	4.095017e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.800221e+02
1.421834e+01	5.285676e+00	2.210382e+01	3.736328e+01	2.419365e+01	1.508808e+03	4.860398e-01	1.156617e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.342336e+01	1.026266e+03	6.440947e+00	7.977742e+01	0.000000e+00	4.114499e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.856778e+02
1.442159e+01	5.267388e+00	2.217948e+01	3.872487e+01	2.477638e+01	1.508977e+03	4.838765e-01	1.169334e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.351878e+01	1.030789e+03	6.440959e+00	8.066073e+01	0.000000e+00	4.133366e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.902003e+02
1.462851e+01	5.252324e+00	2.225971e+01	4.012692e+01	2.535113e+01	1.509165e+03	4.817805e-01	1.180811e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.360960e+01	1.034013e+03	6.440968e+00	8.145459e+01	0.000000e+00	4.151236e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.934246e+02
1.483628e+01	5.240655e+00	2.234317e+01	4.155305e+01	2.590800e+01	1.509368e+03	4.798152e-01	1.190812e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.369411e+01	1.035841e+03	6.440976e+00	8.214243e+01	0.000000e+00	4.167768e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.952520e+02
1.504233e+01	5.232216e+00	2.242841e+01	4.298715e+01	2.643869e+01	1.509582e+03	4.780282e-01	1.199192e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.377104e+01	1.036252e+03	6.440982e+00	8.271431e+01	0.000000e+00	4.182714e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.956633e+02
1.524463e+01	5.226623e+00	2.251410e+01	4.441580e+01	2.693749e+01	1.509801e+03	4.764454e-01	1.205906e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.383966e+01	1.035297e+03	6.440986e+00	8.316733e+01	0.000000e+00	4.195940e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.947086e+02
1.544180e+01	5.223401e+00	2.259913e+01	4.582900e+01	2.740124e+01	1.510022e+03	4.750741e-01	1.210990e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.389976e+01	1.033074e+03	6.440989e+00	8.350424e+01	0.000000e+00	4.207412e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.924855e+02
1.563314e+01	5.222082e+00	2.268267e+01	4.722080e+01	2.782907e+01	1.510242e+03	4.739069e-01	1.214531e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.395154e+01	1.029702e+03	6.440991e+00	8.373156e+01	0.000000e+00	4.217177e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.891135e+02
1.581845e+01	5.222255e+00	2.276416e+01	4.858820e+01	2.822162e+01	1.510460e+03	4.729281e-01	1.216645e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.399541e+01	1.025304e+03	6.440992e+00	8.385761e+01	0.000000e+00	4.225325e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.847157e+02
1.599792e+01	5.223586e+00	2.284328e+01	4.993099e+01	2.858055e+01	1.510675e+03	4.721184e-01	1.217455e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.403190e+01	1.019993e+03	6.440992e+00	8.389113e+01	0.000000e+00	4.231968e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.794042e+02
1.617195e+01	5.225813e+00	2.291985e+01	5.125046e+01	2.890795e+01	1.510887e+03	4.714577e-01	1.217074e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.406157e+01	1.013865e+03	6.440991e+00	8.384033e+01	0.000000e+00	4.237223e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.732761e+02
1.634109e+01	5.228738e+00	2.299382e+01	5.254917e+01	2.920606e+01	1.511094e+03	4.709273e-01	1.215605e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.408495e+01	1.006999e+03	6.440990e+00	8.371246e+01	0.000000e+00	4.241201e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.664100e+02
1.650594e+01	5.232215e+00	2.306520e+01	5.383018e+01	2.947703e+01	1.511299e+03	4.705106e-01	1.213134e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.410253e+01	9.994565e+02	6.440988e+00	8.351362e+01	0.000000e+00	4.243997e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.588678e+02
1.666711e+01	5.236134e+00	2.313403e+01	5.509695e+01	2.972284e+01	1.511501e+03	4.701932e-01	1.209730e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.411469e+01	9.912845e+02	6.440985e+00	8.324872e+01	0.000000e+00	4.245694e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.506958e+02
1.682522e+01	5.240415e+00	2.320039e+01	5.635309e+01	2.994521e+01	1.511700e+03	4.699627e-01	1.205448e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.412179e+01	9.825153e+02	6.440982e+00	8.292160e+01	0.000000e+00	4.246360e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.419266e+02
1.698087e+01	5.245003e+00	2.326435e+01	5.760234e+01	3.014562e+01	1.511897e+03	4.698091e-01	1.200328e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.412409e+01	9.731694e+02	6.440978e+00	8.253505e+01	0.000000e+00	4.246048e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.325807e+02
1.713465e+01	5.249857e+00	2.332599e+01	5.884859e+01	3.032531e+01	1.512093e+03	4.697239e-01	1.194396e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.412177e+01	9.632556e+02	6.440974e+00	8.209090e+01	0.000000e+00	4.244798e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.226669e+02
1.728718e+01	5.254953e+00	2.338538e+01	6.009605e+01	3.048529e+01	1.512288e+03	4.697003e-01	1.187663e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.411499e+01	9.527708e+02	6.440969e+00	8.158995e+01	0.000000e+00	4.242634e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.121821e+02
1.743912e+01	5.260278e+00	2.344260e+01	6.134948e+01	3.062635e+01	1.512483e+03	4.697328e-01	1.180127e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.410379e+01	9.416980e+02	6.440963e+00	8.103192e+01	0.000000e+00	4.239568e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.011093e+02
1.759123e+01	5.265834e+00	2.349776e+01	6.261459e+01	3.074906e+01	1.512679e+03	4.698174e-01	1.171766e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.408817e+01	9.300022e+02	6.440957e+00	8.041517e+01	0.000000e+00	4.235592e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.894135e+02
1.774446e+01	5.271635e+00	2.355095e+01	6.389893e+01	3.085377e+01	1.512878e+03	4.699515e-01	1.162531e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.406798e+01	9.176215e+02	6.440950e+00	7.973610e+01	0.000000e+00	4.230677e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.770328e+02
1.790014e+01	5.277720e+00	2.360235e+01	6.521345e+01	3.094059e+01	1.513080e+03	4.701341e-01	1.152328e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.404293e+01	9.044476e+02	6.440942e+00	7.898788e+01	0.000000e+00	4.224756e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.638589e+02
1.806046e+01	5.284170e+00	2.365230e+01	6.657674e+01	3.100924e+01	1.513288e+03	4.703673e-01	1.140973e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.401240e+01	8.902764e+02	6.440933e+00	7.815725e+01	0.000000e+00	4.217691e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.496877e+02
1.823010e+01	5.291180e+00	2.370161e+01	6.802910e+01	3.105884e+01	1.513509e+03	4.706601e-01	1.128046e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.397492e+01	8.746413e+02	6.440922e+00	7.721353e+01	0.000000e+00	4.209162e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.340526e+02
1.842762e+01	5.299559e+00	2.375412e+01	6.973172e+01	3.108663e+01	1.513768e+03	4.710554e-01	1.111844e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.392468e+01	8.556481e+02	6.440909e+00	7.603324e+01	0.000000e+00	4.197886e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.150594e+02
1.861475e+01	5.307694e+00	2.379868e+01	7.135514e+01	3.108320e+01	1.514013e+03	4.714790e-01	1.095391e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.387064e+01	8.369148e+02	6.440894e+00	7.483687e+01	0.000000e+00	4.185895e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.963261e+02
1.877068e+01	5.314606e+00	2.383174e+01	7.271472e+01	3.105823e+01	1.514217e+03	4.718652e-01	1.080889e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.382091e+01	8.207884e+02	6.440880e+00	7.378396e+01	0.000000e+00	4.174952e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.801997e+02
1.891328e+01	5.321028e+00	2.385859e+01	7.396290e+01	3.101785e+01	1.514404e+03	4.722429e-01	1.067019e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.377178e+01	8.056534e+02	6.440867e+00	7.277806e+01	0.000000e+00	4.164203e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.650647e+02
1.904879e+01	5.327212e+00	2.388099e+01	7.515266e+01	3.096401e+01	1.514582e+03	4.726217e-01	1.053319e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.372191e+01	7.909493e+02	6.440853e+00	7.178550e+01	0.000000e+00	4.153348e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.503606e+02
1.917934e+01	5.333242e+00	2.389962e+01	7.630181e+01	3.089795e+01	1.514754e+03	4.730040e-01	1.039658e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.367101e+01	7.765043e+02	6.440839e+00	7.079664e+01	0.000000e+00	4.142312e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.359156e+02
1.930601e+01	5.339156e+00	2.391486e+01	7.741922e+01	3.082063e+01	1.514921e+03	4.733901e-01	1.025983e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.361898e+01	7.622416e+02	6.440824e+00	6.980757e+01	0.000000e+00	4.131073e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.216529e+02
1.942952e+01	5.344980e+00	2.392695e+01	7.851048e+01	3.073277e+01	1.515083e+03	4.737800e-01	1.012269e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.356581e+01	7.481181e+02	6.440808e+00	6.881634e+01	0.000000e+00	4.119625e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.075294e+02
1.955034e+01	5.350731e+00	2.393610e+01	7.957949e+01	3.063501e+01	1.515242e+03	4.741736e-01	9.984991e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.351152e+01	7.341063e+02	6.440792e+00	6.782182e+01	0.000000e+00	4.107968e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.935176e+02
1.966887e+01	5.356421e+00	2.394243e+01	8.062916e+01	3.052786e+01	1.515397e+03	4.745707e-01	9.846666e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.345612e+01	7.201879e+02	6.440775e+00	6.682340e+01	0.000000e+00	4.096103e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.795992e+02
1.978540e+01	5.362060e+00	2.394608e+01	8.166176e+01	3.041175e+01	1.515550e+03	4.749711e-01	9.707668e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.339965e+01	7.063502e+02	6.440756e+00	6.582071e+01	0.000000e+00	4.084037e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.657615e+02
1.990018e+01	5.367656e+00	2.394714e+01	8.267908e+01	3.028707e+01	1.515701e+03	4.753747e-01	9.567978e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.334212e+01	6.925844e+02	6.440737e+00	6.481360e+01	0.000000e+00	4.071773e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.519957e+02
2.001340e+01	5.373217e+00	2.394570e+01	8.368260e+01	3.015415e+01	1.515849e+03	4.757813e-01	9.427593e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.328358e+01	6.788842e+02	6.440717e+00	6.380202e+01	0.000000e+00	4.059318e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.382955e+02
2.012524e+01	5.378748e+00	2.394183e+01	8.467355e+01	3.001329e+01	1.515995e+03	4.761908e-01	9.286520e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.322406e+01	6.652452e+02	6.440696e+00	6.278599e+01	0.000000e+00	4.046676e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.246565e+02
2.023586e+01	5.384257e+00	2.393559e+01	8.565300e+01	2.986477e+01	1.516139e+03	4.766031e-01	9.144770e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.316358e+01	6.516643e+02	6.440674e+00	6.176559e+01	0.000000e+00	4.033854e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.110756e+02
2.034537e+01	5.389747e+00	2.392704e+01	8.662185e+01	2.970880e+01	1.516282e+03	4.770181e-01	9.002363e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.310216e+01	6.381393e+02	6.440650e+00	6.074094e+01	0.000000e+00	4.020857e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.975506e+02
2.045390e+01	5.395224e+00	2.391623e+01	8.758089e+01	2.954562e+01	1.516423e+03	4.774358e-01	8.859322e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.303985e+01	6.246691e+02	6.440625e+00	5.971219e+01	0.000000e+00	4.007689e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.840804e+02
2.056156e+01	5.400695e+00	2.390321e+01	8.853082e+01	2.937541e+01	1.516562e+03	4.778562e-01	8.715671e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.297667e+01	6.112532e+02	6.440598e+00	5.867950e+01	0.000000e+00	3.994356e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.706645e+02
2.066843e+01	5.406164e+00	2.388801e+01	8.947224e+01	2.919835e+01	1.516700e+03	4.782793e-01	8.571437e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.291264e+01	5.978916e+02	6.440570e+00	5.764307e+01	0.000000e+00	3.980864e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.573029e+02
2.077461e+01	5.411638e+00	2.387069e+01	9.040571e+01	2.901461e+01	1.516837e+03	4.787051e-01	8.426649e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.284778e+01	5.845846e+02	6.440540e+00	5.660307e+01	0.000000e+00	3.967216e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.439959e+02
2.088017e+01	5.417123e+00	2.385128e+01	9.133173e+01	2.882433e+01	1.516972e+03	4.791337e-01	8.281338e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.278213e+01	5.713332e+02	6.440508e+00	5.555973e+01	0.000000e+00	3.953418e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.307445e+02
2.098519e+01	5.422626e+00	2.382981e+01	9.225074e+01	2.862766e+01	1.517106e+03	4.795653e-01	8.135534e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.271569e+01	5.581385e+02	6.440475e+00	5.451327e+01	0.000000e+00	3.939474e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.175498e+02
2.108974e+01	5.428155e+00	2.380632e+01	9.316314e+01	2.842472e+01	1.517238e+03	4.799999e-01	7.989270e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.264851e+01	5.450020e+02	6.440439e+00	5.346391e+01	0.000000e+00	3.925389e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.044133e+02
2.119387e+01	5.433719e+00	2.378085e+01	9.406932e+01	2.821563e+01	1.517369e+03	4.804377e-01	7.842583e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.258060e+01	5.319257e+02	6.440400e+00	5.241191e+01	0.000000e+00	3.911168e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.913370e+02
2.129765e+01	5.439327e+00	2.375342e+01	9.496960e+01	2.800051e+01	1.517499e+03	4.808791e-01	7.695507e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.251198e+01	5.189115e+02	6.440360e+00	5.135751e+01	0.000000e+00	3.896814e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.783228e+02
2.140114e+01	5.444990e+00	2.372407e+01	9.586430e+01	2.777947e+01	1.517627e+03	4.813241e-01	7.548082e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.244267e+01	5.059622e+02	6.440316e+00	5.030099e+01	0.000000e+00	3.882333e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.653735e+02
2.150437e+01	5.450721e+00	2.369283e+01	9.675370e+01	2.755260e+01	1.517754e+03	4.817733e-01	7.400347e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.237271e+01	4.930804e+02	6.440269e+00	4.924263e+01	0.000000e+00	3.867729e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.524917e+02
2.160741e+01	5.456532e+00	2.365974e+01	9.763805e+01	2.732002e+01	1.517880e+03	4.822269e-01	7.252345e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.230210e+01	4.802694e+02	6.440219e+00	4.818274e+01	0.000000e+00	3.853008e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.396807e+02
2.171030e+01	5.462439e+00	2.362483e+01	9.851760e+01	2.708182e+01	1.518004e+03	4.826854e-01	7.104125e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.223089e+01	4.675326e+02	6.440166e+00	4.712166e+01	0.000000e+00	3.838174e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.269439e+02
2.181307e+01	5.468458e+00	2.358814e+01	9.939255e+01	2.683811e+01	1.518126e+03	4.831492e-01	6.955737e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.215909e+01	4.548742e+02	6.440108e+00	4.605975e+01	0.000000e+00	3.823232e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.142855e+02
2.191576e+01	5.474608e+00	2.354971e+01	1.002631e+02	2.658900e+01	1.518246e+03	4.836191e-01	6.807237e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.208673e+01	4.422987e+02	6.440047e+00	4.499741e+01	0.000000e+00	3.808189e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.017100e+02
2.201842e+01	5.480907e+00	2.350957e+01	1.011294e+02	2.633459e+01	1.518365e+03	4.840956e-01	6.658682e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.201384e+01	4.298108e+02	6.439980e+00	4.393506e+01	0.000000e+00	3.793051e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.892221e+02
