Timepoint   	LH_pit      	LH_blood    	R_LH        	LH_R        	R_LH_des    	FSH_pit     	FSH_blood   	R_FSH       	FSH_R       	R_FSH_des   	S_foll      	AF1         	AF2         	AF3         	AF4         	PrF         	OvF         	Sc1         	Sc2         	Lut1        	Lut2        	Lut3        	Lut4        	E2          	P4          	InhA        	InhB        	InhA_tau    	GnRH_G      	R_GnRH_a    	R_GnRH_i    	GnRH_R_a    	GnRH_R_i    
-3.192606e+00	2.959246e+05	5.981461e+00	7.466615e+00	5.217193e-01	1.385665e+00	3.416576e+04	4.161717e+00	6.309605e+00	6.701554e-01	1.519239e+00	2.123668e+00	2.582638e+00	4.772681e+01	5.370699e+00	2.641506e-03	1.025269e+00	1.125931e-09	6.416307e-15	2.835348e-11	8.811778e-10	7.113258e-08	3.819023e-06	5.605802e-05	8.575459e+01	1.930471e-01	8.481216e-01	1.243470e+02	1.980837e+01	3.381781e-02	8.785978e-03	1.007526e-03	1.420948e-04	1.289995e-04
-3.182304e+00	2.959662e+05	5.988432e+00	7.464866e+00	5.222025e-01	1.386931e+00	3.414335e+04	4.160418e+00	6.310121e+00	6.699996e-01	1.518879e+00	2.125553e+00	2.582471e+00	4.773711e+01	5.380559e+00	2.656121e-03	1.028827e+00	1.171932e-09	6.336108e-15	2.807512e-11	8.730688e-10	7.058663e-08	3.795567e-06	5.576808e-05	8.592361e+01	1.929995e-01	8.497648e-01	1.243739e+02	1.980525e+01	3.383277e-02	8.785811e-03	1.007561e-03	1.421548e-04	1.290524e-04
-3.172046e+00	2.960076e+05	5.995452e+00	7.463106e+00	5.226888e-01	1.388205e+00	3.412103e+04	4.159140e+00	6.310628e+00	6.698464e-01	1.518525e+00	2.127430e+00	2.582304e+00	4.774732e+01	5.390402e+00	2.670854e-03	1.032396e+00	1.219820e-09	6.257240e-15	2.780065e-11	8.650676e-10	7.004711e-08	3.772350e-06	5.548082e-05	8.609303e+01	1.929523e-01	8.514120e-01	1.244004e+02	1.980223e+01	3.384783e-02	8.785643e-03	1.007596e-03	1.422153e-04	1.291058e-04
-3.161829e+00	2.960489e+05	6.002521e+00	7.461334e+00	5.231783e-01	1.389488e+00	3.409881e+04	4.157885e+00	6.311127e+00	6.696958e-01	1.518177e+00	2.129299e+00	2.582139e+00	4.775742e+01	5.400228e+00	2.685708e-03	1.035977e+00	1.269677e-09	6.179670e-15	2.752995e-11	8.571717e-10	6.951387e-08	3.749369e-06	5.519617e-05	8.626289e+01	1.929055e-01	8.530632e-01	1.244267e+02	1.979930e+01	3.386299e-02	8.785474e-03	1.007631e-03	1.422761e-04	1.291595e-04
-3.151654e+00	2.960899e+05	6.009641e+00	7.459550e+00	5.236711e-01	1.390779e+00	3.407668e+04	4.156651e+00	6.311618e+00	6.695478e-01	1.517834e+00	2.131160e+00	2.581973e+00	4.776742e+01	5.410038e+00	2.700686e-03	1.039569e+00	1.321591e-09	6.103365e-15	2.726297e-11	8.493787e-10	6.898678e-08	3.726617e-06	5.491409e-05	8.643319e+01	1.928592e-01	8.547188e-01	1.244528e+02	1.979646e+01	3.387825e-02	8.785304e-03	1.007667e-03	1.423374e-04	1.292135e-04
-3.141517e+00	2.961307e+05	6.016814e+00	7.457754e+00	5.241673e-01	1.392078e+00	3.405464e+04	4.155439e+00	6.312100e+00	6.694022e-01	1.517497e+00	2.133014e+00	2.581809e+00	4.777733e+01	5.419834e+00	2.715791e-03	1.043174e+00	1.375656e-09	6.028291e-15	2.699959e-11	8.416860e-10	6.846568e-08	3.704089e-06	5.463450e-05	8.660397e+01	1.928132e-01	8.563789e-01	1.244786e+02	1.979371e+01	3.389362e-02	8.785133e-03	1.007703e-03	1.423991e-04	1.292680e-04
-3.131419e+00	2.961713e+05	6.024039e+00	7.455946e+00	5.246669e-01	1.393387e+00	3.403269e+04	4.154247e+00	6.312575e+00	6.692592e-01	1.517166e+00	2.134860e+00	2.581645e+00	4.778714e+01	5.429617e+00	2.731027e-03	1.046791e+00	1.431968e-09	5.954417e-15	2.673972e-11	8.340912e-10	6.795043e-08	3.681780e-06	5.435735e-05	8.677525e+01	1.927677e-01	8.580438e-01	1.245041e+02	1.979105e+01	3.390910e-02	8.784961e-03	1.007740e-03	1.424612e-04	1.293228e-04
-3.121357e+00	2.962118e+05	6.031318e+00	7.454125e+00	5.251700e-01	1.394705e+00	3.401082e+04	4.153077e+00	6.313041e+00	6.691187e-01	1.516840e+00	2.136699e+00	2.581482e+00	4.779686e+01	5.439387e+00	2.746396e-03	1.050422e+00	1.490631e-09	5.881712e-15	2.648329e-11	8.265920e-10	6.744090e-08	3.659685e-06	5.408259e-05	8.694705e+01	1.927226e-01	8.597137e-01	1.245294e+02	1.978847e+01	3.392468e-02	8.784788e-03	1.007776e-03	1.425238e-04	1.293780e-04
-3.111331e+00	2.962521e+05	6.038653e+00	7.452292e+00	5.256766e-01	1.396032e+00	3.398903e+04	4.151928e+00	6.313499e+00	6.689806e-01	1.516520e+00	2.138531e+00	2.581320e+00	4.780648e+01	5.449147e+00	2.761901e-03	1.054067e+00	1.551752e-09	5.810147e-15	2.623021e-11	8.191861e-10	6.693695e-08	3.637799e-06	5.381015e-05	8.711940e+01	1.926778e-01	8.613887e-01	1.245545e+02	1.978598e+01	3.394038e-02	8.784614e-03	1.007813e-03	1.425868e-04	1.294336e-04
-3.101339e+00	2.962922e+05	6.046043e+00	7.450445e+00	5.261869e-01	1.397368e+00	3.396733e+04	4.150799e+00	6.313949e+00	6.688450e-01	1.516206e+00	2.140356e+00	2.581158e+00	4.781601e+01	5.458897e+00	2.777546e-03	1.057726e+00	1.615442e-09	5.739695e-15	2.598040e-11	8.118715e-10	6.643847e-08	3.616118e-06	5.354000e-05	8.729232e+01	1.926334e-01	8.630692e-01	1.245793e+02	1.978357e+01	3.395619e-02	8.784438e-03	1.007850e-03	1.426503e-04	1.294897e-04
-3.091381e+00	2.963322e+05	6.053491e+00	7.448585e+00	5.267008e-01	1.398715e+00	3.394570e+04	4.149691e+00	6.314391e+00	6.687119e-01	1.515897e+00	2.142175e+00	2.580997e+00	4.782546e+01	5.468638e+00	2.793333e-03	1.061399e+00	1.681820e-09	5.670329e-15	2.573380e-11	8.046463e-10	6.594534e-08	3.594637e-06	5.327208e-05	8.746582e+01	1.925894e-01	8.647552e-01	1.246039e+02	1.978125e+01	3.397212e-02	8.784262e-03	1.007887e-03	1.427143e-04	1.295461e-04
-3.081455e+00	2.963720e+05	6.060997e+00	7.446711e+00	5.272185e-01	1.400070e+00	3.392414e+04	4.148603e+00	6.314826e+00	6.685812e-01	1.515593e+00	2.143987e+00	2.580837e+00	4.783481e+01	5.478372e+00	2.809267e-03	1.065088e+00	1.751010e-09	5.602024e-15	2.549034e-11	7.975084e-10	6.545744e-08	3.573352e-06	5.300634e-05	8.763993e+01	1.925457e-01	8.664470e-01	1.246282e+02	1.977901e+01	3.398816e-02	8.784084e-03	1.007925e-03	1.427787e-04	1.296029e-04
-3.071561e+00	2.964116e+05	6.068562e+00	7.444824e+00	5.277400e-01	1.401436e+00	3.390265e+04	4.147536e+00	6.315252e+00	6.684529e-01	1.515295e+00	2.145794e+00	2.580677e+00	4.784407e+01	5.488098e+00	2.825349e-03	1.068793e+00	1.823142e-09	5.534755e-15	2.524994e-11	7.904561e-10	6.497468e-08	3.552259e-06	5.274275e-05	8.781467e+01	1.925024e-01	8.681448e-01	1.246524e+02	1.977686e+01	3.400432e-02	8.783906e-03	1.007963e-03	1.428435e-04	1.296602e-04
-3.061698e+00	2.964511e+05	6.076187e+00	7.442922e+00	5.282654e-01	1.402812e+00	3.388124e+04	4.146489e+00	6.315671e+00	6.683270e-01	1.515002e+00	2.147594e+00	2.580518e+00	4.785324e+01	5.497817e+00	2.841583e-03	1.072513e+00	1.898350e-09	5.468501e-15	2.501255e-11	7.834876e-10	6.449695e-08	3.531356e-06	5.248126e-05	8.799006e+01	1.924595e-01	8.698486e-01	1.246762e+02	1.977479e+01	3.402060e-02	8.783726e-03	1.008001e-03	1.429089e-04	1.297178e-04
-3.051865e+00	2.964904e+05	6.083874e+00	7.441007e+00	5.287948e-01	1.404199e+00	3.385990e+04	4.145463e+00	6.316082e+00	6.682035e-01	1.514715e+00	2.149388e+00	2.580360e+00	4.786233e+01	5.507531e+00	2.857972e-03	1.076250e+00	1.976779e-09	5.403237e-15	2.477811e-11	7.766013e-10	6.402416e-08	3.510637e-06	5.222184e-05	8.816612e+01	1.924168e-01	8.715588e-01	1.246999e+02	1.977280e+01	3.403700e-02	8.783545e-03	1.008040e-03	1.429747e-04	1.297759e-04
-3.042061e+00	2.965296e+05	6.091622e+00	7.439077e+00	5.293281e-01	1.405595e+00	3.383862e+04	4.144456e+00	6.316485e+00	6.680824e-01	1.514433e+00	2.151177e+00	2.580202e+00	4.787133e+01	5.517240e+00	2.874519e-03	1.080004e+00	2.058577e-09	5.338943e-15	2.454655e-11	7.697956e-10	6.355622e-08	3.490101e-06	5.196444e-05	8.834287e+01	1.923746e-01	8.732755e-01	1.247234e+02	1.977089e+01	3.405352e-02	8.783362e-03	1.008079e-03	1.430411e-04	1.298345e-04
-3.032286e+00	2.965686e+05	6.099434e+00	7.437132e+00	5.298655e-01	1.407003e+00	3.381740e+04	4.143470e+00	6.316880e+00	6.679637e-01	1.514156e+00	2.152960e+00	2.580045e+00	4.788024e+01	5.526946e+00	2.891227e-03	1.083775e+00	2.143903e-09	5.275598e-15	2.431781e-11	7.630689e-10	6.309303e-08	3.469743e-06	5.170904e-05	8.852031e+01	1.923326e-01	8.749988e-01	1.247466e+02	1.976906e+01	3.407017e-02	8.783179e-03	1.008118e-03	1.431079e-04	1.298934e-04
-3.022538e+00	2.966075e+05	6.107309e+00	7.435173e+00	5.304070e-01	1.408421e+00	3.379625e+04	4.142503e+00	6.317268e+00	6.678474e-01	1.513885e+00	2.154738e+00	2.579889e+00	4.788907e+01	5.536647e+00	2.908099e-03	1.087564e+00	2.232921e-09	5.213183e-15	2.409186e-11	7.564197e-10	6.263451e-08	3.449561e-06	5.145559e-05	8.869849e+01	1.922909e-01	8.767288e-01	1.247696e+02	1.976732e+01	3.408694e-02	8.782994e-03	1.008157e-03	1.431752e-04	1.299528e-04
-3.012818e+00	2.966463e+05	6.115250e+00	7.433198e+00	5.309526e-01	1.409849e+00	3.377517e+04	4.141557e+00	6.317647e+00	6.677335e-01	1.513619e+00	2.156510e+00	2.579733e+00	4.789781e+01	5.546346e+00	2.925139e-03	1.091371e+00	2.325806e-09	5.151677e-15	2.386862e-11	7.498467e-10	6.218057e-08	3.429551e-06	5.120407e-05	8.887740e+01	1.922496e-01	8.784659e-01	1.247923e+02	1.976565e+01	3.410384e-02	8.782808e-03	1.008197e-03	1.432430e-04	1.300127e-04
-3.003125e+00	2.966849e+05	6.123256e+00	7.431208e+00	5.315026e-01	1.411289e+00	3.375414e+04	4.140631e+00	6.318020e+00	6.676219e-01	1.513359e+00	2.158277e+00	2.579579e+00	4.790646e+01	5.556043e+00	2.942350e-03	1.095196e+00	2.422738e-09	5.091063e-15	2.364806e-11	7.433484e-10	6.173115e-08	3.409711e-06	5.095445e-05	8.905707e+01	1.922086e-01	8.802100e-01	1.248149e+02	1.976407e+01	3.412086e-02	8.782621e-03	1.008237e-03	1.433114e-04	1.300730e-04
-2.993458e+00	2.967234e+05	6.131329e+00	7.429203e+00	5.320568e-01	1.412740e+00	3.373317e+04	4.139725e+00	6.318384e+00	6.675128e-01	1.513103e+00	2.160039e+00	2.579424e+00	4.791504e+01	5.565738e+00	2.959735e-03	1.099041e+00	2.523911e-09	5.031323e-15	2.343012e-11	7.369236e-10	6.128616e-08	3.390037e-06	5.070668e-05	8.923752e+01	1.921679e-01	8.819614e-01	1.248372e+02	1.976256e+01	3.413802e-02	8.782432e-03	1.008278e-03	1.433802e-04	1.301338e-04
-2.983816e+00	2.967617e+05	6.139470e+00	7.427182e+00	5.326153e-01	1.414203e+00	3.371226e+04	4.138838e+00	6.318741e+00	6.674060e-01	1.512853e+00	2.161796e+00	2.579271e+00	4.792352e+01	5.575432e+00	2.977296e-03	1.102904e+00	2.629525e-09	4.972439e-15	2.321476e-11	7.305709e-10	6.084553e-08	3.370528e-06	5.046076e-05	8.941876e+01	1.921275e-01	8.837203e-01	1.248594e+02	1.976114e+01	3.415530e-02	8.782242e-03	1.008318e-03	1.434496e-04	1.301950e-04
-2.974199e+00	2.967999e+05	6.147680e+00	7.425145e+00	5.331783e-01	1.415677e+00	3.369141e+04	4.137972e+00	6.319090e+00	6.673016e-01	1.512609e+00	2.163548e+00	2.579118e+00	4.793193e+01	5.585125e+00	2.995039e-03	1.106788e+00	2.739792e-09	4.914395e-15	2.300193e-11	7.242890e-10	6.040919e-08	3.351181e-06	5.021664e-05	8.960081e+01	1.920874e-01	8.854867e-01	1.248813e+02	1.975979e+01	3.417272e-02	8.782051e-03	1.008360e-03	1.435195e-04	1.302567e-04
-2.964607e+00	2.968380e+05	6.155960e+00	7.423092e+00	5.337457e-01	1.417162e+00	3.367061e+04	4.137126e+00	6.319431e+00	6.671995e-01	1.512369e+00	2.165296e+00	2.578966e+00	4.794025e+01	5.594819e+00	3.012965e-03	1.110691e+00	2.854935e-09	4.857174e-15	2.279158e-11	7.180768e-10	5.997706e-08	3.331993e-06	4.997430e-05	8.978369e+01	1.920476e-01	8.872608e-01	1.249029e+02	1.975852e+01	3.419027e-02	8.781859e-03	1.008401e-03	1.435900e-04	1.303189e-04
-2.955039e+00	2.968759e+05	6.164311e+00	7.421023e+00	5.343177e-01	1.418660e+00	3.364987e+04	4.136299e+00	6.319765e+00	6.670999e-01	1.512135e+00	2.167039e+00	2.578815e+00	4.794849e+01	5.604513e+00	3.031079e-03	1.114615e+00	2.975187e-09	4.800760e-15	2.258369e-11	7.119332e-10	5.954909e-08	3.312962e-06	4.973371e-05	8.996741e+01	1.920080e-01	8.890428e-01	1.249244e+02	1.975733e+01	3.420796e-02	8.781665e-03	1.008443e-03	1.436610e-04	1.303815e-04
-2.945495e+00	2.969137e+05	6.172733e+00	7.418937e+00	5.348943e-01	1.420169e+00	3.362918e+04	4.135493e+00	6.320091e+00	6.670026e-01	1.511907e+00	2.168777e+00	2.578664e+00	4.795664e+01	5.614208e+00	3.049383e-03	1.118559e+00	3.100794e-09	4.745139e-15	2.237820e-11	7.058570e-10	5.912521e-08	3.294086e-06	4.949486e-05	9.015200e+01	1.919688e-01	8.908328e-01	1.249457e+02	1.975622e+01	3.422578e-02	8.781470e-03	1.008485e-03	1.437325e-04	1.304447e-04
-2.935974e+00	2.969514e+05	6.181229e+00	7.416834e+00	5.354755e-01	1.421691e+00	3.360854e+04	4.134707e+00	6.320409e+00	6.669077e-01	1.511684e+00	2.170510e+00	2.578514e+00	4.796471e+01	5.623905e+00	3.067881e-03	1.122525e+00	3.232016e-09	4.690296e-15	2.217507e-11	6.998471e-10	5.870535e-08	3.275362e-06	4.925771e-05	9.033746e+01	1.919298e-01	8.926309e-01	1.249667e+02	1.975519e+01	3.424375e-02	8.781273e-03	1.008527e-03	1.438046e-04	1.305083e-04
-2.926476e+00	2.969890e+05	6.189798e+00	7.414714e+00	5.360614e-01	1.423224e+00	3.358796e+04	4.133941e+00	6.320719e+00	6.668152e-01	1.511466e+00	2.172240e+00	2.578365e+00	4.797270e+01	5.633604e+00	3.086577e-03	1.126512e+00	3.369124e-09	4.636216e-15	2.197426e-11	6.939024e-10	5.828946e-08	3.256788e-06	4.902224e-05	9.052381e+01	1.918911e-01	8.944374e-01	1.249875e+02	1.975423e+01	3.426185e-02	8.781075e-03	1.008570e-03	1.438773e-04	1.305724e-04
-2.917000e+00	2.970264e+05	6.198441e+00	7.412577e+00	5.366521e-01	1.424770e+00	3.356743e+04	4.133194e+00	6.321022e+00	6.667252e-01	1.511253e+00	2.173964e+00	2.578216e+00	4.798060e+01	5.643305e+00	3.105474e-03	1.130522e+00	3.512406e-09	4.582885e-15	2.177574e-11	6.880220e-10	5.787748e-08	3.238363e-06	4.878844e-05	9.071108e+01	1.918527e-01	8.962523e-01	1.250082e+02	1.975336e+01	3.428009e-02	8.780876e-03	1.008613e-03	1.439505e-04	1.306370e-04
-2.907547e+00	2.970638e+05	6.207161e+00	7.410423e+00	5.372476e-01	1.426329e+00	3.354694e+04	4.132468e+00	6.321317e+00	6.666375e-01	1.511046e+00	2.175685e+00	2.578069e+00	4.798843e+01	5.653009e+00	3.124576e-03	1.134553e+00	3.662165e-09	4.530290e-15	2.157946e-11	6.822047e-10	5.746935e-08	3.220083e-06	4.855627e-05	9.089927e+01	1.918145e-01	8.980759e-01	1.250286e+02	1.975256e+01	3.429847e-02	8.780675e-03	1.008656e-03	1.440243e-04	1.307021e-04
-2.898115e+00	2.971010e+05	6.215957e+00	7.408251e+00	5.378480e-01	1.427901e+00	3.352651e+04	4.131762e+00	6.321604e+00	6.665522e-01	1.510844e+00	2.177401e+00	2.577922e+00	4.799617e+01	5.662716e+00	3.143887e-03	1.138608e+00	3.818718e-09	4.478417e-15	2.138540e-11	6.764496e-10	5.706501e-08	3.201948e-06	4.832571e-05	9.108841e+01	1.917767e-01	8.999081e-01	1.250487e+02	1.975183e+01	3.431700e-02	8.780473e-03	1.008700e-03	1.440986e-04	1.307677e-04
-2.888705e+00	2.971381e+05	6.224832e+00	7.406061e+00	5.384534e-01	1.429485e+00	3.350612e+04	4.131077e+00	6.321883e+00	6.664693e-01	1.510648e+00	2.179114e+00	2.577775e+00	4.800383e+01	5.672427e+00	3.163410e-03	1.142685e+00	3.982403e-09	4.427254e-15	2.119351e-11	6.707558e-10	5.666441e-08	3.183954e-06	4.809675e-05	9.127852e+01	1.917390e-01	9.017493e-01	1.250687e+02	1.975119e+01	3.433567e-02	8.780269e-03	1.008744e-03	1.441736e-04	1.308338e-04
-2.879315e+00	2.971750e+05	6.233786e+00	7.403854e+00	5.390638e-01	1.431083e+00	3.348578e+04	4.130411e+00	6.322155e+00	6.663888e-01	1.510457e+00	2.180822e+00	2.577630e+00	4.801140e+01	5.682142e+00	3.183150e-03	1.146786e+00	4.153570e-09	4.376787e-15	2.100377e-11	6.651222e-10	5.626749e-08	3.166101e-06	4.786936e-05	9.146960e+01	1.917017e-01	9.035996e-01	1.250885e+02	1.975062e+01	3.435449e-02	8.780064e-03	1.008789e-03	1.442491e-04	1.309005e-04
-2.869946e+00	2.972119e+05	6.242819e+00	7.401627e+00	5.396793e-01	1.432693e+00	3.346548e+04	4.129766e+00	6.322418e+00	6.663108e-01	1.510271e+00	2.182526e+00	2.577485e+00	4.801889e+01	5.691862e+00	3.203110e-03	1.150911e+00	4.332593e-09	4.327004e-15	2.081613e-11	6.595481e-10	5.587420e-08	3.148386e-06	4.764353e-05	9.166168e+01	1.916646e-01	9.054591e-01	1.251080e+02	1.975012e+01	3.437345e-02	8.779858e-03	1.008834e-03	1.443252e-04	1.309676e-04
-2.860598e+00	2.972486e+05	6.251934e+00	7.399382e+00	5.403000e-01	1.434318e+00	3.344523e+04	4.129141e+00	6.322674e+00	6.662352e-01	1.510091e+00	2.184226e+00	2.577341e+00	4.802631e+01	5.701587e+00	3.223295e-03	1.155061e+00	4.519863e-09	4.277894e-15	2.063059e-11	6.540325e-10	5.548450e-08	3.130807e-06	4.741923e-05	9.185477e+01	1.916277e-01	9.073278e-01	1.251274e+02	1.974971e+01	3.439257e-02	8.779649e-03	1.008879e-03	1.444019e-04	1.310353e-04
-2.851269e+00	2.972852e+05	6.261131e+00	7.397119e+00	5.409259e-01	1.435955e+00	3.342503e+04	4.128537e+00	6.322922e+00	6.661620e-01	1.509916e+00	2.185923e+00	2.577198e+00	4.803363e+01	5.711317e+00	3.243707e-03	1.159235e+00	4.715794e-09	4.229446e-15	2.044709e-11	6.485746e-10	5.509834e-08	3.113364e-06	4.719645e-05	9.204889e+01	1.915911e-01	9.092061e-01	1.251465e+02	1.974937e+01	3.441183e-02	8.779440e-03	1.008924e-03	1.444792e-04	1.311035e-04
-2.841961e+00	2.973217e+05	6.270412e+00	7.394836e+00	5.415570e-01	1.437607e+00	3.340487e+04	4.127953e+00	6.323162e+00	6.660913e-01	1.509747e+00	2.187615e+00	2.577055e+00	4.804088e+01	5.721053e+00	3.264352e-03	1.163434e+00	4.920822e-09	4.181647e-15	2.026560e-11	6.431735e-10	5.471566e-08	3.096054e-06	4.697516e-05	9.224406e+01	1.915547e-01	9.110941e-01	1.251654e+02	1.974910e+01	3.443125e-02	8.779229e-03	1.008970e-03	1.445572e-04	1.311723e-04
-2.832672e+00	2.973581e+05	6.279777e+00	7.392534e+00	5.421935e-01	1.439272e+00	3.338475e+04	4.127390e+00	6.323394e+00	6.660231e-01	1.509583e+00	2.189304e+00	2.576914e+00	4.804804e+01	5.730794e+00	3.285234e-03	1.167659e+00	5.135408e-09	4.134487e-15	2.008610e-11	6.378284e-10	5.433642e-08	3.078875e-06	4.675536e-05	9.244030e+01	1.915186e-01	9.129919e-01	1.251841e+02	1.974892e+01	3.445083e-02	8.779016e-03	1.009017e-03	1.446357e-04	1.312416e-04
-2.823402e+00	2.973944e+05	6.289228e+00	7.390213e+00	5.428354e-01	1.440952e+00	3.336468e+04	4.126847e+00	6.323618e+00	6.659573e-01	1.509425e+00	2.190989e+00	2.576773e+00	4.805512e+01	5.740543e+00	3.306358e-03	1.171910e+00	5.360038e-09	4.087954e-15	1.990855e-11	6.325385e-10	5.396057e-08	3.061826e-06	4.653702e-05	9.263763e+01	1.914827e-01	9.148996e-01	1.252026e+02	1.974881e+01	3.447056e-02	8.778802e-03	1.009063e-03	1.447149e-04	1.313114e-04
-2.814151e+00	2.974305e+05	6.298765e+00	7.387872e+00	5.434829e-01	1.442645e+00	3.334464e+04	4.126326e+00	6.323834e+00	6.658940e-01	1.509272e+00	2.192671e+00	2.576633e+00	4.806212e+01	5.750298e+00	3.327726e-03	1.176188e+00	5.595224e-09	4.042039e-15	1.973294e-11	6.273030e-10	5.358807e-08	3.044905e-06	4.632012e-05	9.283605e+01	1.914471e-01	9.168174e-01	1.252208e+02	1.974877e+01	3.449044e-02	8.778586e-03	1.009111e-03	1.447947e-04	1.313818e-04
-2.804919e+00	2.974666e+05	6.308391e+00	7.385511e+00	5.441358e-01	1.444354e+00	3.332465e+04	4.125825e+00	6.324042e+00	6.658332e-01	1.509125e+00	2.194349e+00	2.576494e+00	4.806904e+01	5.760060e+00	3.349345e-03	1.180492e+00	5.841506e-09	3.996731e-15	1.955922e-11	6.221211e-10	5.321888e-08	3.028111e-06	4.610465e-05	9.303560e+01	1.914117e-01	9.187455e-01	1.252389e+02	1.974881e+01	3.451049e-02	8.778369e-03	1.009158e-03	1.448751e-04	1.314528e-04
-2.795705e+00	2.975025e+05	6.318106e+00	7.383129e+00	5.447944e-01	1.446077e+00	3.330470e+04	4.125345e+00	6.324242e+00	6.657749e-01	1.508983e+00	2.196023e+00	2.576355e+00	4.807587e+01	5.769830e+00	3.371218e-03	1.184823e+00	6.099456e-09	3.952020e-15	1.938737e-11	6.169921e-10	5.285295e-08	3.011443e-06	4.589060e-05	9.323628e+01	1.913765e-01	9.206841e-01	1.252567e+02	1.974893e+01	3.453069e-02	8.778150e-03	1.009206e-03	1.449562e-04	1.315243e-04
-2.786509e+00	2.975384e+05	6.327912e+00	7.380727e+00	5.454587e-01	1.447814e+00	3.328479e+04	4.124885e+00	6.324434e+00	6.657191e-01	1.508847e+00	2.197694e+00	2.576218e+00	4.808262e+01	5.779608e+00	3.393350e-03	1.189183e+00	6.369678e-09	3.907896e-15	1.921737e-11	6.119153e-10	5.249024e-08	2.994898e-06	4.567794e-05	9.343812e+01	1.913415e-01	9.226332e-01	1.252744e+02	1.974912e+01	3.455106e-02	8.777929e-03	1.009254e-03	1.450379e-04	1.315964e-04
-2.777332e+00	2.975741e+05	6.337809e+00	7.378304e+00	5.461288e-01	1.449567e+00	3.326491e+04	4.124448e+00	6.324617e+00	6.656658e-01	1.508717e+00	2.199362e+00	2.576081e+00	4.808928e+01	5.789394e+00	3.415746e-03	1.193570e+00	6.652808e-09	3.864349e-15	1.904918e-11	6.068899e-10	5.213071e-08	2.978475e-06	4.546667e-05	9.364113e+01	1.913068e-01	9.245931e-01	1.252918e+02	1.974939e+01	3.457159e-02	8.777707e-03	1.009303e-03	1.451203e-04	1.316690e-04
-2.768172e+00	2.976097e+05	6.347800e+00	7.375860e+00	5.468047e-01	1.451335e+00	3.324508e+04	4.124031e+00	6.324793e+00	6.656151e-01	1.508592e+00	2.201026e+00	2.575945e+00	4.809586e+01	5.799189e+00	3.438411e-03	1.197987e+00	6.949522e-09	3.821370e-15	1.888279e-11	6.019151e-10	5.177432e-08	2.962173e-06	4.525675e-05	9.384534e+01	1.912723e-01	9.265639e-01	1.253090e+02	1.974974e+01	3.459229e-02	8.777483e-03	1.009352e-03	1.452033e-04	1.317423e-04
-2.759029e+00	2.976452e+05	6.357885e+00	7.373395e+00	5.474866e-01	1.453118e+00	3.322529e+04	4.123635e+00	6.324960e+00	6.655669e-01	1.508473e+00	2.202687e+00	2.575810e+00	4.810236e+01	5.808992e+00	3.461350e-03	1.202432e+00	7.260529e-09	3.778950e-15	1.871817e-11	5.969905e-10	5.142103e-08	2.945991e-06	4.504819e-05	9.405077e+01	1.912380e-01	9.285458e-01	1.253259e+02	1.975016e+01	3.461315e-02	8.777258e-03	1.009401e-03	1.452870e-04	1.318161e-04
-2.749904e+00	2.976806e+05	6.368065e+00	7.370909e+00	5.481744e-01	1.454917e+00	3.320553e+04	4.123262e+00	6.325119e+00	6.655213e-01	1.508360e+00	2.204344e+00	2.575676e+00	4.810877e+01	5.818805e+00	3.484568e-03	1.206907e+00	7.586582e-09	3.737080e-15	1.855530e-11	5.921152e-10	5.107080e-08	2.929926e-06	4.484097e-05	9.425742e+01	1.912040e-01	9.305389e-01	1.253427e+02	1.975066e+01	3.463418e-02	8.777031e-03	1.009451e-03	1.453714e-04	1.318905e-04
-2.740797e+00	2.977159e+05	6.378342e+00	7.368400e+00	5.488683e-01	1.456732e+00	3.318581e+04	4.122909e+00	6.325269e+00	6.654783e-01	1.508253e+00	2.205999e+00	2.575543e+00	4.811510e+01	5.828627e+00	3.508071e-03	1.211412e+00	7.928478e-09	3.695751e-15	1.839414e-11	5.872885e-10	5.072360e-08	2.913979e-06	4.463507e-05	9.446533e+01	1.911701e-01	9.325435e-01	1.253592e+02	1.975124e+01	3.465539e-02	8.776802e-03	1.009501e-03	1.454565e-04	1.319655e-04
-2.731706e+00	2.977511e+05	6.388718e+00	7.365869e+00	5.495684e-01	1.458562e+00	3.316612e+04	4.122578e+00	6.325411e+00	6.654379e-01	1.508151e+00	2.207650e+00	2.575410e+00	4.812135e+01	5.838460e+00	3.531862e-03	1.215947e+00	8.287057e-09	3.654954e-15	1.823468e-11	5.825100e-10	5.037938e-08	2.898147e-06	4.443048e-05	9.467452e+01	1.911365e-01	9.345597e-01	1.253756e+02	1.975189e+01	3.467676e-02	8.776571e-03	1.009552e-03	1.455422e-04	1.320411e-04
-2.722631e+00	2.977862e+05	6.399193e+00	7.363316e+00	5.502747e-01	1.460409e+00	3.314647e+04	4.122270e+00	6.325545e+00	6.654000e-01	1.508055e+00	2.209298e+00	2.575279e+00	4.812750e+01	5.848302e+00	3.555949e-03	1.220514e+00	8.663210e-09	3.614682e-15	1.807689e-11	5.777788e-10	5.003812e-08	2.882429e-06	4.422719e-05	9.488499e+01	1.911031e-01	9.365875e-01	1.253917e+02	1.975261e+01	3.469831e-02	8.776339e-03	1.009603e-03	1.456287e-04	1.321174e-04
